AuthorID,Author,Date,Content,Attachments,Reactions
4.25E+17,altcoinradio,2024-03-18T13:31:36.6530000+08:00,How would everyone say the community is now a days ?,,
1.13E+18,0xharis,2024-03-18T17:38:33.6250000+08:00,good morning legends have an awesome start of the week everyone :dcl:,,❤️ (1)
1.22E+18,di4md,2024-03-19T02:33:02.0330000+08:00,"Hello everyone, I can't find a valid discord link for decentrale game.. could someone invite me?",,
4.11E+17,leanmendoza,2024-03-19T02:42:32.9870000+08:00,"Hey everone, cross posting a DAO post https://discord.com/channels/894658869391933540/894658869391933543/1219351366653444146",,"💯 (2),dcl (2)"
4.11E+17,leanmendoza,2024-03-19T02:42:55.3120000+08:00,Tomorrow we have a Testing Session of the Android explorer 🙂,,
1.02E+18,Decentraland#7255,2024-03-19T08:00:02.6360000+08:00,,,❤️ (1)
8.79E+17,kimbonft,2024-03-19T10:27:21.4800000+08:00,"@Zom.eth yes, there are MANA awards for the top MESH cubes this year (which was an Open Call to participate). There was also an Open Call for the community galleries which included MANA awards.",,😍 (1)
9.65E+17,deryaart,2024-03-19T16:22:52.1190000+08:00,Hey everyone ❤️🌷,,
8.74E+17,cheddarqueso,2024-03-19T19:07:32.3780000+08:00,,,
5.40E+17,_.valkyr._,2024-03-19T20:12:45.0140000+08:00,"Hey there, @DI4mD.👋  If you are referring to Decentral Games, here's a link to their Discord server: https://discord.gg/decentralgames.",,
5.40E+17,_.valkyr._,2024-03-19T20:18:15.0250000+08:00,"Hello, @Derya Acar! Welcome to Decentraland's Discord server.🤗",,
7.43E+17,zom.eth,2024-03-20T00:43:26.4070000+08:00,"It would have been nice to know this at the open calls ... I don't recall seeing any mana awards mentioned.  I haven't felt like art'ing since Vertex Jan-Feb 2023, not your fault ... but have had really no motivation due to that experience and fall out.  It's nice to see that you are doing it ... I'm just saying to know that would likely have had some or added to my motivation to art in the metaverse again.",,
7.43E+17,zom.eth,2024-03-20T00:58:55.2690000+08:00,"Last year quite a bit of work, stress, and frustration on my part and I feel on those who were trying to display, meet deadlines, and setup parties for the event, in which nothing was awarded or rewarded as far as 2D arts or to venues participating as far as I know ... so an improvement, but again it would be more enticing to know of such perks/rewards/awards of participation for the time/costs incurred.",,
7.43E+17,zom.eth,2024-03-20T01:00:33.3290000+08:00,"... all in all, I'm just waiting to have time to learn to build here, so I can display my own art and not worry about DCL politics, other venues, or all the other drama, tbh.",,
1.02E+18,Decentraland#7255,2024-03-20T08:00:02.1320000+08:00,,,
8.79E+17,kimbonft,2024-03-20T09:37:45.2670000+08:00,Totally understand the work involved which is why we wanted to add the award element. Will continue to do our best to make sure that is all very clear in the submissions. All of our open calls for the past few events have had MANA tied to them and the plan is to continue to do this for our bigger events with community open calls so definitely stay tuned! The next will be for gaming.,,
8.79E+17,kimbonft,2024-03-20T09:43:47.5820000+08:00,Hey all- some exciting press for Art Week! Appreciate your help to share and amplify these amazing artists!  https://x.com/decentraland/status/1770240629920178304?s=20,,
4.98E+17,erveninja,2024-03-20T15:23:59.7200000+08:00,Hello new here,,
1.10E+18,zigg.,2024-03-20T20:21:19.5550000+08:00,Hey there! Welcome to Decentraland's Discord server! 🤗,,👍 (1)
1.21E+18,kisonay0214,2024-03-21T01:32:30.6600000+08:00,Welcome to the family of beautiful token,,
7.02E+17,brandonmanus.eth,2024-03-21T05:13:22.4360000+08:00,"Sup guys, jus wanna plop this info here, 

Discord itself is having an activity contest. for example when you join a VC you can open up games like checkers or whatever, 

Discords contest is in SDK and has to be web based. 

If yall really want DCL to be put on the map, Discord is a huge avenue. 

Imagine a DCL activity button that when you press it, it opens up a DCL name world(s) and you can be in the call with your friends in the mini DCL thats in calls",,
7.02E+17,brandonmanus.eth,2024-03-21T05:13:38.6410000+08:00,hope someone sees this. also have fun at yall's events ❤️,,
1.21E+18,marcomonserrati,2024-03-21T06:20:06.4670000+08:00,Ciao a tutta la stupenda comunità di decentraland,,dcl (1)
1.02E+18,Decentraland#7255,2024-03-21T08:00:02.6740000+08:00,,,
6.98E+17,yotzfurman,2024-03-21T19:03:49.6210000+08:00,Can anyone link me to some case studies of crypto projects that did interesting things with Decentraland?,,
7.72E+17,chestersee,2024-03-21T19:53:48.4380000+08:00,:pinktaco:,,"😂 (1),🥰 (1)"
1.05E+18,Tickets#5253,2024-03-21T20:11:49.2360000+08:00,A ticket was created here: #deleted-channel,,
5.45E+17,proteo4934,2024-03-21T21:47:08.6710000+08:00,Decentraland itself is one heck of an interesting crypto project !,,
4.08E+17,nft_world,2024-03-22T01:57:39.1690000+08:00,"Hey @Shiny I saw that you posted this yesterday too. First, please refrain from tagging everyone. Luckily that feature is disabled in this discord but it’s still bad practice. Second, if you want to promote your services, we don’t allow that in this channel but you can try #☣-random instead. Third, please keep the cadence of duplicate posts a respectful number so that it isn’t spam 🙏",,
8.79E+17,kimbonft,2024-03-22T03:07:08.5000000+08:00,hey! we were just talking about this at GDC this week!,,🚀 (1)
8.79E+17,kimbonft,2024-03-22T03:07:56.3990000+08:00,what type of examples are you looking for?,,
5.45E+17,proteo4934,2024-03-22T03:20:46.1450000+08:00,The subject for a case-study which you might have heard about is probably DCL itself: https://kriptomat.io/cryptocurrencies/decentraland/what-is-decentraland/,,
5.40E+17,_.valkyr._,2024-03-22T04:12:29.4190000+08:00,"Hello, @shanksyy01000. We don't allow the advertising of other projects on our server. Kindly be guided by our #rules. Any topics that aren't related to DCL but align with our rules can be posted on the #☣-random channel. Thank you for understanding.🫡",,
1.22E+18,lucasmikel246,2024-03-22T06:33:42.4170000+08:00,Hello,,
1.22E+18,lucasmikel246,2024-03-22T06:33:50.9420000+08:00,How are you doing today,,
5.45E+17,proteo4934,2024-03-22T07:16:59.6100000+08:00,@Lucas Mikel Listening to live music in-world ! https://decentraland.org/places/place/?position=100.77,,
1.22E+18,lucasmikel246,2024-03-22T07:27:45.5920000+08:00,So attractive,,
1.02E+18,Decentraland#7255,2024-03-22T08:00:03.2250000+08:00,,,
4.08E+17,nft_world,2024-03-22T12:48:04.5350000+08:00,@卧龍 Please see rule #5 about spreading FUD in #rules,,
9.31E+17,psyriiis,2024-03-22T14:21:16.1000000+08:00,"I would like to make it possible for people in the dcl community to throw shows at SEED - -104,-95",,❤️ (1)
9.31E+17,psyriiis,2024-03-22T14:21:37.0360000+08:00,im psyriiis on X or just @ me here,,
5.45E+17,proteo4934,2024-03-22T14:23:29.1890000+08:00,@psyriiis https://decentraland.org/places/place/?position=-104.-95 ㄟ(≧◇≦)ㄏ,,💗 (2)
9.31E+17,psyriiis,2024-03-22T14:23:56.4110000+08:00,I want to  manifest making it possible for people to use bitcoin in Decentraland,,🔥 (1)
9.31E+17,psyriiis,2024-03-22T14:24:14.8220000+08:00,also when you are at seed just push 4 and your avatar will start puffing,,
5.45E+17,proteo4934,2024-03-22T14:24:36.3900000+08:00,_That_ would require `web3` work,,👍 (1)
9.31E+17,psyriiis,2024-03-22T14:24:45.4660000+08:00,our shows are  on the rooftop and threre is a box that allows people to turn on strobes and led's,,🔥 (1)
9.31E+17,psyriiis,2024-03-22T14:26:24.6540000+08:00,just throwing the idea out there,,
9.31E+17,psyriiis,2024-03-22T14:26:29.0790000+08:00,that;s my thing,,
9.31E+17,psyriiis,2024-03-22T14:27:06.7550000+08:00,i love helping the community grow with no needs of recognition for anything i do i just desire helping in any way I can,,
5.45E+17,proteo4934,2024-03-22T14:27:44.6690000+08:00,Being able to purchase Marketplace items from in-world directly would also be great :),,
9.31E+17,psyriiis,2024-03-22T14:28:17.1410000+08:00,absolutely also somehow connecting bitmaps to decentraland,,
9.31E+17,psyriiis,2024-03-22T14:28:31.7590000+08:00,i dont know anything about the tech,,
9.31E+17,psyriiis,2024-03-22T14:28:37.9190000+08:00,but i just have these ideas,,
9.31E+17,psyriiis,2024-03-22T14:29:27.2060000+08:00,i'm more of a visionary - ideas come to me and i put them out there 24-7.,,
5.45E+17,proteo4934,2024-03-22T14:29:57.0090000+08:00,Maybe the idea is already on Canny. Here's a good way to browse: https://discord.com/channels/894658869391933540/1037057294262882315,,
9.31E+17,psyriiis,2024-03-22T14:30:04.5980000+08:00,❤️,,
3.12E+17,ceruleannotserulian,2024-03-22T19:36:06.7720000+08:00,just looking around 🙂,,
1.06E+18,_cicadaa_,2024-03-22T20:00:58.4960000+08:00,"Hello, @Shiny. Welcome to Decentraland's Community server. Please be always guided by our server's #rules. The channel that best fits your post is the #☣-random channel. I'll remove this from this channel now.",,
1.06E+18,_cicadaa_,2024-03-22T20:01:45.6780000+08:00,@lapislazuli 👋. We're glad that you made it to DCL's community server.,,pinktaco (1)
1.03E+18,toxicwaifu.dcl.eth,2024-03-22T22:18:00.9610000+08:00,"Last year, we Dogebusters hosted an event where you could mint a wearable in a world using Dogecoin 🙂 We have more events like this planned, but unfortunately, I don't have an exact date yet!",,
1.02E+18,Decentraland#7255,2024-03-23T08:00:05.1270000+08:00,,,
9.10E+17,.kenbory,2024-03-23T20:47:42.6140000+08:00,MANA to da moon,,🚀 (1)
1.06E+18,_cicadaa_,2024-03-23T21:34:20.1520000+08:00,"Hey, @Shiny. Welcome to Dentraland's community server. Please be always guided by our server's #rules, and don't use the at-everyone tag in your posts. Also, the best place for your post is the #☣-random channel. I will delete this from the channel now to keep things tidy.",,
1.02E+18,Decentraland#7255,2024-03-24T08:00:02.8570000+08:00,,,
5.40E+17,_.valkyr._,2024-03-24T20:21:23.2380000+08:00,"Kindly keep your posts here related to Decentraland, @CrissCross. Any topics unrelated to Decentraland that still align with our #rules can be posted on the #☣-random channel. Thank you!🫡",,
6.12E+17,crisscross0316,2024-03-24T20:24:11.9060000+08:00,🫡,,
6.07E+17,sonicn1nja,2024-03-24T21:47:52.2550000+08:00,,,🤗 (2)
8.45E+17,onlycrypto123,2024-03-24T23:30:23.8810000+08:00,Id decentraland still growing or is it dieing?,,
1.10E+18,brianevans8114,2024-03-24T23:40:43.9480000+08:00,give it more time to expand beyond your imagination,,😍 (1)
5.40E+17,_.valkyr._,2024-03-25T04:58:43.1710000+08:00,"Hello, @AuroraMist.👋 Let's keep the topics on this channel related to Decentraland. Feel free to post this on the #☣-random channel as long as it aligns with our #rules. Thanks!",,
1.02E+18,Decentraland#7255,2024-03-25T08:00:02.2930000+08:00,,,
5.51E+17,computeruser0,2024-03-25T08:19:58.0860000+08:00,"Who would I ask about automatically green listing market.decentraland.org links when clicked inside decentraland?  For example, I tried to buy a coffee on 14,150 and a warning window appeared.",,
6.31E+17,kdust_,2024-03-25T18:55:36.9580000+08:00,"My X was suspended , anyone with some lines there. ?",,
1.10E+18,zigg.,2024-03-25T20:12:49.3680000+08:00,"Hey there, you can reach out to X support regarding the suspension of your X account. We lack authority over our users' X accounts.",,
1.10E+18,zigg.,2024-03-25T20:51:11.2260000+08:00,"Hi there, it's quite common. You can select ""Trust this domain"" to avoid seeing this notification or warning again.",,
6.31E+17,kdust_,2024-03-25T22:10:41.5590000+08:00,Automated responses only,,
1.10E+18,zigg.,2024-03-25T22:14:56.9050000+08:00,"What do you mean by ""automation responses only""? Unfortunately, we can't do anything about the suspension on your X account. That's why we're suggesting you reach out to X support regarding your suspended X account. 🙏",,
8.79E+17,kimbonft,2024-03-26T00:55:06.3090000+08:00,"unfortunately, it is so hard to get in contact with them! We even have trouble as an official account. Wishing you the best luck!",,
8.31E+17,directdemocracy,2024-03-26T01:48:23.6650000+08:00,anybody knows when the original 2017/8 contributors will receive returns?,,
1.05E+18,Tickets#5253,2024-03-26T03:54:26.3480000+08:00,A ticket was created here: #deleted-channel,,
4.08E+17,nft_world,2024-03-26T03:58:34.0260000+08:00,Are you talking about District land contributions?,,
5.26E+17,sinfulmeatstick,2024-03-26T06:01:13.6300000+08:00,lmaooooo are you talking about District X ?,,
1.02E+18,Decentraland#7255,2024-03-26T08:00:02.8220000+08:00,,,
8.10E+17,toonimated,2024-03-27T06:13:35.1020000+08:00,"bright light glow in golden islamic ramadan lantern and golden Crescent moon decoration, hanging in the air, clean blue navy bakcground, vignette, photo taken with Nikon d750, high quality, commission for --ar 25:14 --stylize 50",,
1.02E+18,Decentraland#7255,2024-03-27T08:00:02.2300000+08:00,,,
1.05E+18,Tickets#5253,2024-03-27T20:14:47.9680000+08:00,A ticket was created here: #deleted-channel,,
3.88E+17,hueppow,2024-03-27T23:35:02.6990000+08:00,How ? There’s no claim option on market place and no option as well in DCL,,
1.04E+18,kaze_no_kai,2024-03-27T23:40:52.0070000+08:00,Can you send me the link please?,,
1.04E+18,kaze_no_kai,2024-03-27T23:52:52.2050000+08:00,to claim the reward,,
9.13E+17,deadstarx,2024-03-28T00:22:39.6040000+08:00,Hi Im giving away many epic DCL wearables on my twitter post without any raffles,,
9.13E+17,deadstarx,2024-03-28T00:24:53.9680000+08:00,Twitter: DeadstarBTC,,
1.10E+18,zigg.,2024-03-28T00:36:05.0560000+08:00,"Hey there! I see you also posted this on the #3d-modeling, which is a better fit for this topic. Since this is a duplicate, this post will be removed from this channel immediately. Please avoid making duplicate posts and follow #rules 6. Thank you!",,
1.04E+18,kaze_no_kai,2024-03-28T03:40:34.9950000+08:00,"Hey All, we have sent the painting 🎨  emote to all users who visited the Art Week but have not received the emote due to the issues we had yesterday. Apologies for the inconvenience 🙏",,"❤️ (5),dcl (2)"
4.64E+17,metxmike,2024-03-28T06:42:31.2030000+08:00,🫡,,
1.02E+18,Decentraland#7255,2024-03-28T08:00:02.8230000+08:00,,,
5.91E+17,beuno.erc20,2024-03-28T09:49:42.1090000+08:00,https://tenor.com/view/hi-gif-27584362,,
1.06E+18,_cicadaa_,2024-03-28T20:20:07.4930000+08:00,"Hello, @Beuno. We're glad that you made it to Decentraland's Community server. 🎊",,
1.22E+18,leaf057990,2024-03-28T20:37:21.9240000+08:00,hi everyone,,
1.06E+18,_cicadaa_,2024-03-28T20:38:37.1060000+08:00,"Welcome to Decentraland's Community server, @sand. 👋",,
9.99E+17,haj96,2024-03-28T21:18:56.3910000+08:00,wasnt the dao given 562m (20% of the initial total supply of 2.81b)? why does the vesting details u guys have here show 222m total to be vested over 10 years? can someone help me understand the discrepency here? Thank you!,,
9.99E+17,haj96,2024-03-28T21:19:01.0940000+08:00,https://vesting.decentraland.org/#/0x7a3abf8897f31b56f09c6f69d074a393a905c1ac,,
1.04E+18,kaze_no_kai,2024-03-28T21:24:18.9120000+08:00,"hey, you can find the official information on the MANA allocation to the DAO's vesting contract below:
https://docs.decentraland.org/player/general/dao/overview/the-dao-fund/
https://decentraland.org/blog/announcements/building-the-foundations-for-a-decentralized-virtual-world#1-dao-allocation",,
9.99E+17,haj96,2024-03-28T21:28:59.6810000+08:00,This still doesn't answer my question,,
9.99E+17,haj96,2024-03-28T21:29:15.1110000+08:00,The initial allocation of MANA (2.81B total supply) allocated 562m to the foundation,,
9.99E+17,haj96,2024-03-28T21:29:25.4080000+08:00,As seen here: https://medium.com/decentraland/the-decentraland-token-sale-terms-81861704c086,,
9.99E+17,haj96,2024-03-28T21:29:50.7410000+08:00,"So how is it that foundation vesting is 222m total? Also, what about vesting for ""Community and Partners"" and ""Team and Early Contributors""",,
9.99E+17,haj96,2024-03-28T21:30:01.2550000+08:00,Is team and early contributors on the 3 year vesting schedule?,,
9.99E+17,haj96,2024-03-28T21:30:06.2990000+08:00,Thanks,,
1.06E+18,_cicadaa_,2024-03-28T21:37:40.7800000+08:00,"Hello, @Shiny. I saw that we've reminded you before about posting this topic on the correct channel, which is the #☣-random channel. I will remove your post now and you'll be timed out for repeatedly violating the server's #rules.",,
1.04E+18,kaze_no_kai,2024-03-28T22:03:36.0060000+08:00,The vesting you shared is the DAO vesting contract. As far as i know in 2020 a vesting contract for the DAO was created with 222 M MANA and another vesting contract for the Foundation with the same amount. Also 333 M MANA were burned.,,
6.38E+17,prksttt,2024-03-28T23:18:57.3710000+08:00,Gm,,👋 (1)
1.83E+17,hprivakos,2024-03-29T01:45:24.8410000+08:00,And a part was given to BigTime Studio,,🙏 (1)
1.83E+17,hprivakos,2024-03-29T01:46:16.1480000+08:00,"Early contributors, yes, it already ended. For team, I think it was a bit longer, but probably finished too",,🙏 (1)
1.06E+18,_cicadaa_,2024-03-29T03:55:32.5160000+08:00,"Hey, @Dark Polar OF Steel Vale. Let's keep the topics here related to Decentraland, and please be always guided by the server's #rules.",,
1.14E+18,cathyloom,2024-03-29T04:06:19.6440000+08:00,was this for collaboration or partnership reasons with big time?,,
1.83E+17,hprivakos,2024-03-29T04:22:37.2870000+08:00,"I don't reply to alts, especially the ones whose main account is already banned from this discord and that complain about alts on their proposals created with an alt",,"💩 (1),👎 (1)"
1.14E+18,cathyloom,2024-03-29T04:37:23.6470000+08:00,Your assumptions are all wrong.,,
8.05E+17,dayz14141414,2024-03-29T06:30:51.1840000+08:00,I reported someone for scam will they be kicked?,,
8.05E+17,dayz14141414,2024-03-29T06:31:58.4760000+08:00,@Koen | nERD IS ACTING LIKE AN ADMIN AND TRYING TO STEAL WALLETS,,
4.08E+17,nft_world,2024-03-29T07:23:53.0390000+08:00,I see you reported them in #report-scam already. That is the proper approach. Thanks for reporting 🙏,,
8.05E+17,dayz14141414,2024-03-29T07:55:14.6760000+08:00,ok cool yea get those pos's outta here,,
1.02E+18,Decentraland#7255,2024-03-29T08:00:02.3590000+08:00,,,
2.98E+17,aaronleupp,2024-03-29T17:06:01.1010000+08:00,PAID Looking to someone that can help collect all this data. Of wallet numbers. + if also can collect there social medias so we can let them know they can claim these free DCL Dinos. Open to other ideas as well. Example here is the list of people spent most in Decentraland marketplace or bought most wearables but it only lists top 5. Would like to figure out how we can find more like on opensea etc. May take even a full day of work so open to all rates and time frames. Thanks in advance!,,
4.46E+17,baybackner,2024-03-29T17:59:46.2510000+08:00,Have you seen Dax's new dashboard? https://dcl-metrics.com/users Click on a user for data!,,"❤️ (1),🫡 (1),dcl (1)"
9.10E+17,cassava1953,2024-03-29T19:02:25.9730000+08:00,hey,,👋 (1)
4.06E+17,sevichenko,2024-03-29T19:47:53.8650000+08:00,Hi! 🙋🏻‍♂️,,
1.06E+18,_cicadaa_,2024-03-29T20:37:16.1590000+08:00,"Hey, @sevichenko. Welcome to Decentraland's community server. 😊",,❤️ (1)
1.05E+18,Tickets#5253,2024-03-29T20:38:25.8370000+08:00,A ticket was created here: #deleted-channel,,
4.06E+17,sevichenko,2024-03-29T20:40:12.0410000+08:00,"Always a pleasure! 🙇🏻‍♂️ hi from valencia, holding $MANA since 2021 💪🏼",,❤️ (2)
4.06E+17,sevichenko,2024-03-29T20:47:22.1610000+08:00,Just a while here and already getting scammers DM 😅,,
1.06E+18,_cicadaa_,2024-03-29T20:51:20.4360000+08:00,Please report those scammers on the #report-scam channel and remember that the members of our Support Team will not DM you first. 🙏,,👌 (1)
1.22E+18,dreamers5,2024-03-30T00:29:46.8860000+08:00,Hi,,
1.06E+18,_cicadaa_,2024-03-30T01:25:10.4560000+08:00,"Hey, @Bolin. 👋 Welcome to Decentraland's community server.",,
7.84E+17,jeremy_dcl,2024-03-30T02:14:53.7030000+08:00,"Hi hi, for our DCL Netherlands building I found an autodance floor with two emote files (glb) of  default emotes ""fistpump"" and ""headexplode"". Does anyone know where I can find the glb files of the other default dance emotes like ""tektonik"", ""hammer"" and ""disco""?👀",,
1.83E+17,hprivakos,2024-03-30T02:34:32.3940000+08:00,"You don't need to have the GLB for make an avatar danse, you can use the SDK to trigger any avatar to do a specific emote just with its name",,
7.84E+17,jeremy_dcl,2024-03-30T02:39:57.4570000+08:00,"Hi @HPrivakos  thank you for your message 😄 The code that I could find for this in the docs, you could only play 1 emote, I would like to play them all, as is the case with the autodance of The Inn and the Bandroom, for example.",,
1.06E+18,_cicadaa_,2024-03-30T02:40:12.9850000+08:00,"@jeremy_dcl In addition to what HPrivakos has mentioned, here's the article that covers it: https://docs.decentraland.org/creator/development-guide/sdk7/trigger-emotes/.",,
7.84E+17,jeremy_dcl,2024-03-30T02:40:39.2540000+08:00,"Hi thank you for your message  The code that I could find for this in the docs, you could only play 1 emote, I would like to play them all, as is the case with the autodance of The Inn and the Bandroom, for example.",,
1.06E+18,_cicadaa_,2024-03-30T02:43:20.7860000+08:00,"Hey, @David. Welcome to Decentraland's community server. Please be always guided by our server's #rules. The best place for your post is the #☣-random channel so I will remove it from this channel now. 🙏",,
1.06E+18,_cicadaa_,2024-03-30T02:57:33.4690000+08:00,"This repository might help you achieve that goal, @jeremy_dcl: https://github.com/decentraland-scenes/Auto-Dance-Area",,❤️ (1)
7.84E+17,jeremy_dcl,2024-03-30T03:13:51.2820000+08:00,This was exactly what I was looking for!! Thank you so much for your help @_Cicadaa_ 😘,,❤️ (1)
1.02E+18,Decentraland#7255,2024-03-30T08:00:02.9300000+08:00,,,
2.98E+17,aaronleupp,2024-03-30T10:18:51.1010000+08:00,Thank you so much! Any more access since these are top 10 categories but super usual as well. Also would be down to charge us for any mining of these types of services for us? If not all good thanks again for this ! 🫡:dcl: ❤️,,
1.10E+18,mahoney666,2024-03-30T17:54:01.7260000+08:00,"Does anyone have issue with claiming last wearable from art week, I mean gold t-shirt? How to solve this, tried so many times...",,
1.10E+18,mahoney666,2024-03-30T17:56:02.6090000+08:00,When I click on wearable to claim I have message 'You already claimed this wearable!' but nothing received,,
1.06E+18,_cicadaa_,2024-03-30T20:18:11.4630000+08:00,"Hello, @Mahoney. Please note that the members of our support team will not DM you first to help you with your concerns. If you received a DM from other users asking to access a suspicious link, please don't proceed with it and report it to the #report-scam channel so we can review it. 

Regarding the issue, please know it may take some time for the rewards we claimed to be added to our backpacks. That said, please check your rewards page at https://decentraland.org/rewards/ to see the status of it.",,🙌 (1)
9.65E+17,deryaart,2024-03-30T21:21:04.3700000+08:00,Happy weekend everyone 🥰🌹,,❤️ (2)
7.72E+17,finn06806,2024-03-30T23:06:18.2020000+08:00,"Hello, I've trouble loading into the game it keeps saying ''Renderer not found'' how to fix this?",,
1.06E+18,_cicadaa_,2024-03-30T23:10:44.0310000+08:00,"Hi, @Finn0. From the error message you're getting, I'm positive that you're running the Desktop Client. That said, can you please try reinstalling the client and let me know how it goes?",,
7.72E+17,finn06806,2024-03-30T23:25:49.8310000+08:00,"Yes I tried but its still not working, its working on the webbrowser now though so thats fine",,
1.06E+18,_cicadaa_,2024-03-30T23:36:09.0620000+08:00,"Cool! I'm glad that you were able to sign in via the browser version. If you want to troubleshoot the issue with the Desktop client further, please try to set up the hardware acceleration for the client by following the steps here: https://docs.decentraland.org/player/general/hardware-acceleration/#windows. Additionally, please ensure that your device meets the minimum hardware specs requirement here: https://docs.decentraland.org/player/general/hardware-requirements/. 🙏",,
7.84E+17,jeremy_dcl,2024-03-31T01:40:59.3320000+08:00,happy weekend! ☀️ 😊,,
8.63E+17,shahvand,2024-03-31T01:45:31.9940000+08:00,/imagine,,
7.72E+17,finn06806,2024-03-31T02:06:42.1600000+08:00,Thanks for the help! 🙂,,❤️ (1)
9.01E+17,_sidxo,2024-03-31T02:20:14.4130000+08:00,Grats to the Baburugamu Oceans Mini Neon holder ♥️🐰,,
9.01E+17,_sidxo,2024-03-31T02:20:51.8020000+08:00,You lot are legends for all the great fun and inspo I experienced this week 🫡,,🫶🏽 (2)
1.02E+18,Decentraland#7255,2024-03-31T08:00:02.9460000+08:00,,,
3.99E+17,cybermike.,2024-03-31T08:30:26.1010000+08:00,mods,,🙏 (1)
3.88E+17,hueppow,2024-03-31T09:11:44.2510000+08:00,"Hey everyone , I have a question. Since marketplace is multi chain  now , does it mean that you can buy land or rent via polygon network?",,
8.31E+17,directdemocracy,2024-03-31T09:17:19.3350000+08:00,"Thanks, I will do that now.",,
2.39E+17,lifezoned4,2024-03-31T13:21:49.8890000+08:00,"Hi, I am new to decentraland and enjoying my first hour but first question arise. I create a magic.link wallet but also have a hardware wallet can one account have multiple wallets atteched?",,
2.39E+17,lifezoned4,2024-03-31T13:22:47.4420000+08:00,Also another question is what the status on a VR renderer is? Is this still a thing at somepointt? Heard there is development on this topic some time ago.,,
2.39E+17,lifezoned4,2024-03-31T14:40:26.4390000+08:00,Yes? Why the ping?,,
2.39E+17,lifezoned4,2024-03-31T14:41:12.9650000+08:00,Okay 🙂 .. will have a look did not see the option adhoc,,
1.04E+18,kaze_no_kai,2024-03-31T17:08:25.0820000+08:00,Hey @dFour be careful of any DMs. Each wallet is like a separate profile.,,
5.40E+17,_.valkyr._,2024-03-31T20:19:49.0580000+08:00,"Hey there, @Huepow. Eth MANA is still needed to purchase or rent land.:dcl:",,
5.40E+17,_.valkyr._,2024-03-31T20:33:40.6060000+08:00,"Hi, @dFour. The best place for discussions regarding the status of VR is in Decentraland's DAO Discord. Here's the invite link to the server: https://discord.com/invite/ZdzKgYE5Q3. Thank you for understanding!🤗",,
6.35E+17,jasonx2979,2024-04-01T07:44:33.7500000+08:00,"Yo, clean up this mess",,👍 (1)
1.02E+18,Decentraland#7255,2024-04-01T08:00:02.6770000+08:00,,,
1.04E+18,kaze_no_kai,2024-04-01T17:54:48.7990000+08:00,"👋 Hey All, Opening the conversation here about Contests! What I'd love to hear more on (but the short answer is yes more contests!) 

* 🏅 What types of contests you all love 
* ⌛ Duration that feels appropriate for each type of contest
* 🎁 What types of prizes you would prefer, etc.

@Kim Currier",,"🫶🏽 (1),dcl (1)"
1.04E+18,kaze_no_kai,2024-04-01T19:53:37.3450000+08:00,@Crash please keep the content related to Decentraland. Thanks 🙏,,
1.83E+17,hprivakos,2024-04-01T22:02:01.5460000+08:00,The ones where I gain lot of money in the shortest amount of time,,
1.83E+17,hprivakos,2024-04-01T22:02:38.1140000+08:00,"Hackathon, over a single week, with 2k MANA for the winner, 1k for the second, 500 for the third, nothing for other people",,👍🏼 (1)
1.83E+17,hprivakos,2024-04-01T22:03:34.9230000+08:00,"no need to give away 10k+ USD for each contests, and no need to go up to the 10th winners because there are usually less than 10 submissions and the 10th one is usually terrible but still winning money because it's in the price list...",,💯 (1)
4.08E+17,nft_world,2024-04-01T23:18:14.5880000+08:00,I would like to see a way for less advanced coders to get incetivized. Only rewarding a few of the most advanced users doesnt create much incentive for newbies. Perhaps less of a contest and more of a skills challenge. If you complete xyz steps you get such and such reward. Maybe something not worthwhile for everyone but enough to get someone who's interested in building in Decentraland to actually get started,,👍🏼 (1)
4.08E+17,nft_world,2024-04-01T23:19:17.2640000+08:00,It might be cool to create teams led by more advanced users who can train/mentor the newbies,,🫶🏽 (1)
4.46E+17,baybackner,2024-04-02T01:31:08.9650000+08:00,Connecting @dax with you here!,,❤️ (1)
8.79E+17,kimbonft,2024-04-02T03:27:04.4640000+08:00,"Love this idea - thanks for sharing. Agree having some contests for more people to get involved, especially at the earlier stages would be great.",,❤️ (1)
8.79E+17,kimbonft,2024-04-02T04:02:59.9030000+08:00,appreciate the feedback!,,
1.22E+18,chanelemoon_99,2024-04-02T04:29:59.3970000+08:00,Hello,,
9.16E+17,sashafischer,2024-04-02T04:43:19.7060000+08:00,Hello everyone,,
1.10E+18,zigg.,2024-04-02T04:45:08.8650000+08:00,Hello @Jackson and @Sasha Fischer | ROMB! Welcome to Decentraland's Discord server. 😁 🫡,,
1.02E+18,Decentraland#7255,2024-04-02T08:00:02.2260000+08:00,,,
5.34E+17,trueshinobi1,2024-04-02T09:29:37.6490000+08:00,https://youtu.be/QQSkHJfLbcc?si=pAC6Q9W2fccKrJOD,,
5.34E+17,trueshinobi1,2024-04-02T09:29:51.8530000+08:00,First Pizza on Decentraland,,
3.94E+17,dax._,2024-04-02T15:35:19.0300000+08:00,@AaronLeupp feel free to msg me,,
1.04E+18,kaze_no_kai,2024-04-02T15:42:59.8000000+08:00,@UniKoЯn just sent you a friend request to discuss something 🙏,,👀 (1)
9.16E+17,sashafischer,2024-04-02T19:40:03.5730000+08:00,Hello,,
9.59E+17,kajola.972272863,2024-04-02T23:48:15.8930000+08:00,Hii,,
